timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741238297355,3702,16 Get Stock Prices Request,200,,User Thread Group 1-402,text,false,,369,339,513,513,http://localhost:8080/transaction/getStockPrices,3702,0,0
1741238297241,3816,16 Get Stock Prices Request,200,,User Thread Group 1-602,text,false,,369,345,511,511,http://localhost:8080/transaction/getStockPrices,3816,0,0
1741238295602,5456,15 Login Request,200,,User Thread Group 1-1000,text,true,,537,243,510,510,http://localhost:8080/authentication/login,5456,0,0
1741238294212,6854,15 Login Request,200,,User Thread Group 1-901,text,true,,535,244,510,510,http://localhost:8080/authentication/login,6854,0,0
1741238297254,3812,16 Get Stock Prices Request,200,,User Thread Group 1-364,text,false,,369,344,510,510,http://localhost:8080/transaction/getStockPrices,3812,0,0
1741238297378,3692,16 Get Stock Prices Request,200,,User Thread Group 1-608,text,false,,369,351,509,509,http://localhost:8080/transaction/getStockPrices,3692,0,0
1741238297375,3697,16 Get Stock Prices Request,200,,User Thread Group 1-622,text,false,,369,352,508,508,http://localhost:8080/transaction/getStockPrices,3697,0,0
1741238297288,3786,16 Get Stock Prices Request,200,,User Thread Group 1-411,text,false,,369,339,507,507,http://localhost:8080/transaction/getStockPrices,3786,0,0
1741238297492,3584,16 Get Stock Prices Request,200,,User Thread Group 1-442,text,false,,369,339,506,506,http://localhost:8080/transaction/getStockPrices,3584,0,0
1741238290937,10140,15 Login Request,200,,User Thread Group 1-746,text,true,,545,258,505,505,http://localhost:8080/authentication/login,10140,0,0
1741238293660,7421,15 Login Request,200,,User Thread Group 1-845,text,true,,535,257,505,505,http://localhost:8080/authentication/login,7417,0,0
1741238294714,6367,15 Login Request,200,,User Thread Group 1-954,text,true,,537,259,505,505,http://localhost:8080/authentication/login,6367,0,0
1741238297516,3567,16 Get Stock Prices Request,200,,User Thread Group 1-510,text,false,,369,343,505,505,http://localhost:8080/transaction/getStockPrices,3567,0,0
1741238295172,5912,15 Login Request,200,,User Thread Group 1-856,text,true,,541,258,504,504,http://localhost:8080/authentication/login,5911,0,0
1741238295513,5571,15 Login Request,200,,User Thread Group 1-792,text,true,,551,269,504,504,http://localhost:8080/authentication/login,5570,0,0
1741238297565,3520,16 Get Stock Prices Request,200,,User Thread Group 1-600,text,false,,369,348,504,504,http://localhost:8080/transaction/getStockPrices,3520,0,0
1741238297495,3591,16 Get Stock Prices Request,200,,User Thread Group 1-498,text,false,,369,352,503,503,http://localhost:8080/transaction/getStockPrices,3591,0,0
1741238297559,3527,16 Get Stock Prices Request,200,,User Thread Group 1-588,text,false,,369,345,502,502,http://localhost:8080/transaction/getStockPrices,3527,0,0
1741238297589,3506,16 Get Stock Prices Request,200,,User Thread Group 1-518,text,false,,369,355,501,501,http://localhost:8080/transaction/getStockPrices,3506,0,0
1741238295023,6073,15 Login Request,200,,User Thread Group 1-809,text,true,,551,259,500,500,http://localhost:8080/authentication/login,6073,0,0
1741238297432,3665,16 Get Stock Prices Request,200,,User Thread Group 1-461,text,false,,369,355,500,500,http://localhost:8080/transaction/getStockPrices,3665,0,0
1741238297354,3743,16 Get Stock Prices Request,200,,User Thread Group 1-581,text,false,,369,345,499,499,http://localhost:8080/transaction/getStockPrices,3743,0,0
1741238297499,3599,16 Get Stock Prices Request,200,,User Thread Group 1-494,text,false,,369,345,499,499,http://localhost:8080/transaction/getStockPrices,3599,0,0
1741238297659,3440,16 Get Stock Prices Request,200,,User Thread Group 1-490,text,false,,369,344,498,498,http://localhost:8080/transaction/getStockPrices,3440,0,0
1741238297659,3441,16 Get Stock Prices Request,200,,User Thread Group 1-635,text,false,,369,343,496,496,http://localhost:8080/transaction/getStockPrices,3441,0,0
1741238297659,3441,16 Get Stock Prices Request,200,,User Thread Group 1-425,text,false,,369,351,495,495,http://localhost:8080/transaction/getStockPrices,3441,0,0
1741238297366,3735,16 Get Stock Prices Request,200,,User Thread Group 1-628,text,false,,369,349,494,494,http://localhost:8080/transaction/getStockPrices,3735,0,0
1741238297665,3437,16 Get Stock Prices Request,200,,User Thread Group 1-595,text,false,,369,355,493,493,http://localhost:8080/transaction/getStockPrices,3436,0,0
1741238297676,3425,16 Get Stock Prices Request,200,,User Thread Group 1-409,text,false,,369,348,493,493,http://localhost:8080/transaction/getStockPrices,3425,0,0
1741238297286,3817,16 Get Stock Prices Request,200,,User Thread Group 1-445,text,false,,369,340,492,492,http://localhost:8080/transaction/getStockPrices,3817,0,0
1741238295660,5443,15 Login Request,200,,User Thread Group 1-797,text,true,,539,258,491,491,http://localhost:8080/authentication/login,5443,0,0
